,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
57,1,0,False,Non-designer,2,recognition,2,sansforgetica,fighting,word,Sure not seen,1.0,not seen,fight,1944.0,7.572502985020384,7,difficult to read,30-04-2019 19:06
58,1,0,False,Non-designer,2,recognition,3,sansforgetica,structure,word,Sure seen,1.0,seen,structure,2339.0,7.757478766584179,7,difficult to read,30-04-2019 19:06
59,1,0,False,Non-designer,2,recognition,4,sansforgetica,collainess,non-word,Sure seen,1.0,seen,collainess,2217.0,7.7039102096163115,7,difficult to read,30-04-2019 19:06
60,1,0,False,Non-designer,2,recognition,5,sansforgetica,minalry,non-word,Sure seen,1.0,seen,minalry,1911.0,7.555381944240273,7,difficult to read,30-04-2019 19:06
61,1,0,False,Non-designer,2,recognition,6,sansforgetica,spoke,word,Sure not seen,1.0,not seen,spite,3704.0,8.21716859576607,7,difficult to read,30-04-2019 19:06
62,1,0,False,Non-designer,2,recognition,7,sansforgetica,condiers,non-word,Probably not seen,1.0,not seen,condamenced,2583.0,7.8567067930958405,7,difficult to read,30-04-2019 19:06
63,1,0,False,Non-designer,2,recognition,8,sansforgetica,pentifical,non-word,Probably not seen,1.0,not seen,penerer,2082.0,7.641084249174914,7,difficult to read,30-04-2019 19:06
64,1,0,False,Non-designer,2,recognition,9,sansforgetica,empefic,non-word,Sure seen,1.0,seen,empefic,2032.0,7.616775808698373,7,difficult to read,30-04-2019 19:06
65,1,0,False,Non-designer,2,recognition,10,sansforgetica,civil,word,Sure seen,1.0,seen,civil,1219.0,7.105786129481271,7,difficult to read,30-04-2019 19:06
66,1,0,False,Non-designer,2,recognition,11,sansforgetica,forget,word,Sure seen,1.0,seen,forget,1012.0,6.919683849847411,7,difficult to read,30-04-2019 19:06
67,1,0,False,Non-designer,2,recognition,12,sansforgetica,thurning,non-word,Probably seen,0.0,not seen,thrughts,4197.0,8.34212526333359,7,difficult to read,30-04-2019 19:06
68,1,0,False,Non-designer,2,recognition,13,sansforgetica,hysturably,non-word,Sure seen,1.0,seen,hysturably,2923.0,7.980365765111246,7,difficult to read,30-04-2019 19:06
69,1,0,False,Non-designer,2,recognition,14,sansforgetica,truced,non-word,Probably not seen,1.0,not seen,trevation,2459.0,7.807510042216193,7,difficult to read,30-04-2019 19:06
70,1,0,False,Non-designer,2,recognition,15,sansforgetica,badly,word,Sure not seen,1.0,not seen,babies,2767.0,7.925518979786926,7,difficult to read,30-04-2019 19:06
71,1,0,False,Non-designer,2,recognition,16,sansforgetica,necessary,word,Sure seen,1.0,seen,necessary,2025.0,7.613324979540639,7,difficult to read,30-04-2019 19:06
72,1,1,False,Graphic designer,1,lexical,1,arial,chaped,non-word,Sure word,0.0,,,2544.0,7.841492924460013,60,very easy to read,30-04-2019 19:03
73,1,1,False,Graphic designer,1,lexical,2,arial,uncregately,non-word,Sure non-word,1.0,,,5907.0,8.683893367307235,60,very easy to read,30-04-2019 19:03
74,1,1,False,Graphic designer,1,lexical,3,arial,itself,word,Sure word,1.0,,,1608.0,7.382746449738912,60,very easy to read,30-04-2019 19:03
75,1,1,False,Graphic designer,1,lexical,4,arial,hills,word,Sure word,1.0,,,1237.0,7.1204443723924875,60,very easy to read,30-04-2019 19:03
76,1,1,False,Graphic designer,1,lexical,5,arial,pointed,word,Sure word,1.0,,,1271.0,7.147559271189454,60,very easy to read,30-04-2019 19:03
77,1,1,False,Graphic designer,1,lexical,6,arial,trust,word,Sure word,1.0,,,1148.0,7.045776576879511,60,very easy to read,30-04-2019 19:03
78,1,1,False,Graphic designer,1,lexical,7,arial,happy,word,Sure word,1.0,,,1225.0,7.110696122978827,60,very easy to read,30-04-2019 19:03
79,1,1,False,Graphic designer,1,lexical,8,arial,meade,non-word,Probably word,0.0,,,2509.0,7.827639546366422,60,very easy to read,30-04-2019 19:03
80,1,1,False,Graphic designer,1,lexical,9,arial,herhaps,non-word,Sure non-word,1.0,,,3859.0,8.258163361537619,60,very easy to read,30-04-2019 19:03
81,1,1,False,Graphic designer,1,lexical,10,arial,besides,word,Sure word,1.0,,,1361.0,7.215975002651466,60,very easy to read,30-04-2019 19:03
82,1,1,False,Graphic designer,1,lexical,11,arial,thembling,non-word,Probably word,0.0,,,4073.0,8.312135107648412,60,very easy to read,30-04-2019 19:03
83,1,1,False,Graphic designer,1,lexical,12,arial,saying,word,Sure word,1.0,,,1080.0,6.984716320118266,60,very easy to read,30-04-2019 19:03
84,1,1,False,Graphic designer,1,lexical,13,arial,within,word,Sure word,1.0,,,1024.0,6.931471805599453,60,very easy to read,30-04-2019 19:03
85,1,1,False,Graphic designer,1,lexical,14,arial,nobody,word,Sure word,1.0,,,956.0,6.862757913051401,60,very easy to read,30-04-2019 19:03
86,1,1,False,Graphic designer,1,lexical,15,arial,incriance,non-word,Probably non-word,1.0,,,6086.0,8.713746330456916,60,very easy to read,30-04-2019 19:03
87,1,1,False,Graphic designer,1,lexical,16,arial,invironable,non-word,Sure non-word,1.0,,,2115.0,7.656810091480378,60,very easy to read,30-04-2019 19:03
88,1,1,False,Graphic designer,1,lexical,17,arial,peoped,non-word,Sure non-word,1.0,,,1879.0,7.538494999413465,60,very easy to read,30-04-2019 19:03
89,1,1,False,Graphic designer,1,lexical,18,arial,examitional,non-word,Sure non-word,1.0,,,2583.0,7.8567067930958405,60,very easy to read,30-04-2019 19:03
90,1,1,False,Graphic designer,1,lexical,19,arial,neiminate,non-word,Probably non-word,1.0,,,4732.0,8.462103225098277,60,very easy to read,30-04-2019 19:03
91,1,1,False,Graphic designer,1,lexical,20,arial,effective,word,Sure word,1.0,,,1887.0,7.54274354536855,60,very easy to read,30-04-2019 19:03
