,StudyID,ParticipantID,Fluent,Training,TestID,Type,TrialID,Font,Sample,Category,Response,Correct,Seen,Foil,RT,RTnorm,JoM,JoL,Date
158,1,2,True,Non-designer,1,lexical,15,sansforgetica,being,word,Sure word,1.0,,,1080.0,6.984716320118267,35,difficult to read,05-04-2019 09:45
159,1,2,True,Non-designer,1,lexical,16,sansforgetica,upties,non-word,Probably non-word,1.0,,,2677.0,7.892452043520353,35,difficult to read,05-04-2019 09:45
160,1,2,True,Non-designer,1,lexical,17,sansforgetica,stories,word,Sure word,1.0,,,1429.0,7.264730177929867,35,difficult to read,05-04-2019 09:45
161,1,2,True,Non-designer,1,lexical,18,sansforgetica,mealth,non-word,Sure non-word,1.0,,,2509.0,7.827639546366424,35,difficult to read,05-04-2019 09:45
162,1,2,True,Non-designer,1,lexical,19,sansforgetica,principle,word,Sure word,1.0,,,1699.0,7.4377951216719325,35,difficult to read,05-04-2019 09:45
163,1,2,True,Non-designer,1,lexical,20,sansforgetica,stradfules,non-word,Sure non-word,1.0,,,2553.0,7.845024417241484,35,difficult to read,05-04-2019 09:45
164,1,2,True,Non-designer,1,recognition,1,sansforgetica,principle,word,Sure seen,1.0,seen,principle,2349.0,7.761744984658913,35,difficult to read,05-04-2019 09:45
165,1,2,True,Non-designer,1,recognition,2,sansforgetica,straight,word,Sure not seen,1.0,not seen,stories,2925.0,7.981049759665956,35,difficult to read,05-04-2019 09:45
166,1,2,True,Non-designer,1,recognition,3,sansforgetica,winnot,non-word,Sure seen,0.0,not seen,winnic,3296.0,8.100464891029363,35,difficult to read,05-04-2019 09:45
167,1,2,True,Non-designer,1,recognition,4,sansforgetica,energy,word,Sure seen,1.0,seen,energy,1205.0,7.094234845924755,35,difficult to read,05-04-2019 09:45
168,1,2,True,Non-designer,1,recognition,5,sansforgetica,summer,word,Sure not seen,1.0,not seen,suggest,2115.0,7.656810091480378,35,difficult to read,05-04-2019 09:45
169,1,2,True,Non-designer,1,recognition,6,sansforgetica,attermingly,non-word,Sure seen,1.0,seen,attermingly,2035.0,7.618251097876695,35,difficult to read,05-04-2019 09:45
170,1,2,True,Non-designer,1,recognition,7,sansforgetica,being,word,Sure seen,1.0,seen,being,2498.0,7.823245690685522,35,difficult to read,05-04-2019 09:45
