,StudyID,ParticipantID,TestID,Type,Order,Firstfont,Fluent,Training,isDesigner,Font,Correct,RT,RTnorm,RT_word,RT_nonword,RTnorm_word,RTnorm_nonword,AUC,AUC_word,AUC_nonword,JoL,JoM,Date
260,1,187,1,lexical,1,sansforgetica,True,Other designer,True,sansforgetica,0.9,2392.95,7.697185994796361,1615.0,3170.9,7.361055187609772,8.033316801982945,1.0,,,50.0,25,04-04-2019 19:51
261,1,187,1,recognition,2,sansforgetica,True,Other designer,True,sansforgetica,0.6875,2810.625,7.849070725287466,2713.75,2907.5,7.803993485280742,7.894147965294189,0.7265625,0.46875,1.0,50.0,25,04-04-2019 19:51
262,1,187,2,lexical,1,sansforgetica,True,Other designer,True,arial,0.95,2592.6,7.6902372878056635,1558.6,3626.6,7.238378397039628,8.142096178571704,0.9500000000000001,,,100.0,31,04-04-2019 19:51
263,1,187,2,recognition,2,sansforgetica,True,Other designer,True,arial,0.625,2474.75,7.754909550786696,2095.75,2853.75,7.579747244398595,7.930071857174798,0.7421875,0.84375,0.625,100.0,31,04-04-2019 19:51
264,1,188,1,lexical,1,sansforgetica,True,Typographer,True,sansforgetica,0.95,1942.5,7.536084738717202,1619.6,2265.4,7.368533390394636,7.703636087039766,1.0,,,50.0,41,04-04-2019 19:00
265,1,188,1,recognition,2,sansforgetica,True,Typographer,True,sansforgetica,0.9375,2067.6875,7.590097371218908,1955.0,2180.375,7.5437500511657865,7.636444691272033,1.0,1.0,1.0,50.0,41,04-04-2019 19:00
266,1,188,2,lexical,1,sansforgetica,True,Typographer,True,arial,0.95,1769.9,7.422766001013192,1394.2,2145.6,7.236013540282367,7.609518461744022,0.9500000000000001,,,100.0,41,04-04-2019 19:00
267,1,188,2,recognition,2,sansforgetica,True,Typographer,True,arial,0.75,1887.1875,7.513933357071934,2023.375,1751.0,7.571168235556081,7.456698478587787,0.890625,0.84375,0.875,100.0,41,04-04-2019 19:00
268,1,189,1,lexical,1,sansforgetica,True,Typographer,True,sansforgetica,1.0,1540.75,7.283761219680822,1308.9,1772.6,7.139680492058895,7.427841947302747,1.0,,,25.0,42,04-04-2019 18:34
269,1,189,1,recognition,2,sansforgetica,True,Typographer,True,sansforgetica,0.875,2858.5,7.836301098867275,3046.0,2671.0,7.8821504462364365,7.790451751498113,0.9375,1.0,0.875,25.0,42,04-04-2019 18:34
270,1,189,2,lexical,1,sansforgetica,True,Typographer,True,arial,1.0,1564.05,7.293939829239134,1383.2,1744.9,7.203835725748324,7.384043932729947,1.0,,,100.0,50,04-04-2019 18:34
271,1,189,2,recognition,2,sansforgetica,True,Typographer,True,arial,0.8125,2803.75,7.853536647654745,2471.625,3135.875,7.7115104156280685,7.995562879681419,0.8515625,0.75,0.9375,100.0,50,04-04-2019 18:34
272,1,190,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.9,2059.6,7.4987920266730885,1289.1,2830.1,7.118526689808317,7.879057363537859,1.0,,,50.0,75,04-04-2019 18:16
273,1,190,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.75,2749.4375,7.786574814056903,2083.25,3415.625,7.577582119780144,7.995567508333665,0.90625,0.90625,0.9375,50.0,75,04-04-2019 18:16
274,1,190,2,lexical,1,sansforgetica,True,Letter designer,True,arial,0.95,2183.1,7.5500052699640845,1557.1,2809.1,7.276545245560008,7.823465294368158,1.0,,,100.0,90,04-04-2019 18:16
275,1,190,2,recognition,2,sansforgetica,True,Letter designer,True,arial,1.0,1985.5,7.5145832763789855,1856.875,2114.125,7.4066843509582485,7.622482201799722,1.0,1.0,1.0,100.0,90,04-04-2019 18:16
276,1,191,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2569.35,7.826812393742945,2362.2,2776.5,7.742447319599799,7.911177467886088,1.0,,,100.0,50,04-04-2019 17:49
277,1,191,1,recognition,2,arial,True,Non-designer,False,arial,1.0,2315.8125,7.721704803097156,2337.25,2294.375,7.723726222010392,7.719683384183918,1.0,1.0,1.0,100.0,50,04-04-2019 17:49
278,1,191,2,lexical,1,arial,True,Non-designer,False,sansforgetica,1.0,1845.85,7.477236876033229,1476.9,2214.8,7.294405158909518,7.66006859315694,1.0,,,25.0,50,04-04-2019 17:49
279,1,191,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.875,2103.875,7.625396347131299,2186.625,2021.125,7.661306819624828,7.589485874637768,0.8984375,0.9375,0.84375,25.0,50,04-04-2019 17:49
280,1,192,1,lexical,1,arial,True,Graphic designer,True,arial,0.95,2705.95,7.733390590555596,1465.5,3946.4,7.274187986113951,8.19259319499724,1.0,,,100.0,62,04-04-2019 17:03
281,1,192,1,recognition,2,arial,True,Graphic designer,True,arial,0.9375,2272.4375,7.569728587134275,2003.875,2541.0,7.444960211804101,7.69449696246445,0.9375,0.875,1.0,100.0,62,04-04-2019 17:03
282,1,192,2,lexical,1,arial,True,Graphic designer,True,sansforgetica,1.0,2616.0,7.778144755078598,1941.5,3290.5,7.499088496292016,8.057201013865184,1.0,,,50.0,50,04-04-2019 17:03
283,1,192,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.9375,2363.9375,7.657542650052811,2135.0,2592.875,7.568671460598058,7.746413839507567,0.9375,0.875,1.0,50.0,50,04-04-2019 17:03
284,1,193,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.95,1736.15,7.441050862339894,1566.3,1906.0,7.342823502440768,7.5392782222390196,1.0,,,75.0,70,04-04-2019 16:11
285,1,193,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.875,1980.5625,7.564866312931036,1914.125,2047.0,7.53461561094225,7.595117014919818,0.984375,1.0,0.96875,75.0,70,04-04-2019 16:11
286,1,193,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,1269.25,7.108789348865754,1164.6,1373.9,7.009048227809022,7.208530469922489,1.0,,,100.0,59,04-04-2019 16:11
287,1,193,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.75,2051.0,7.54066797745538,1923.25,2178.75,7.470808094949069,7.61052785996169,0.734375,0.40625,1.0,100.0,59,04-04-2019 16:11
288,1,194,1,lexical,1,sansforgetica,True,Other designer,True,sansforgetica,0.8,2389.7,7.670317777508403,1584.8,3194.6,7.323921559330263,8.01671399568654,1.0,,,50.0,50,04-04-2019 15:30
289,1,194,1,recognition,2,sansforgetica,True,Other designer,True,sansforgetica,0.9375,2224.625,7.644028475027543,1886.75,2562.5,7.516593457987717,7.771463492067365,0.9375,0.875,1.0,50.0,50,04-04-2019 15:30
290,1,194,2,lexical,1,sansforgetica,True,Other designer,True,arial,1.0,1637.65,7.352435897581597,1440.3,1835.0,7.252068810564684,7.452802984598511,1.0,,,100.0,50,04-04-2019 15:30
291,1,194,2,recognition,2,sansforgetica,True,Other designer,True,arial,1.0,2352.9375,7.728968252110989,2542.75,2163.125,7.8201590347368235,7.637777469485155,1.0,1.0,1.0,100.0,50,04-04-2019 15:30
292,1,195,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.85,2036.95,7.594741697116609,1952.4,2121.5,7.53978264554093,7.649700748692288,0.85,,,25.0,74,04-04-2019 13:55
293,1,195,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.875,2452.6875,7.765029030455483,2377.25,2528.125,7.731567575457479,7.798490485453486,0.921875,1.0,0.84375,25.0,74,04-04-2019 13:55
294,1,195,2,lexical,1,sansforgetica,True,Non-designer,False,arial,0.9,2174.85,7.60538222133072,1630.1,2719.6,7.392990766387672,7.817773676273772,0.9,,,100.0,73,04-04-2019 13:55
295,1,195,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.8125,2449.125,7.742786899757753,2121.5,2776.75,7.647213046975958,7.838360752539548,0.8125,0.875,0.75,100.0,73,04-04-2019 13:55
296,1,196,1,lexical,1,sansforgetica,True,Typographer,True,sansforgetica,0.85,2754.95,7.726292127478425,1535.3,3974.6,7.31289412873807,8.139690126218781,0.9500000000000001,,,50.0,69,04-04-2019 13:11
297,1,196,1,recognition,2,sansforgetica,True,Typographer,True,sansforgetica,1.0,2400.5625,7.662528988718123,2491.0,2310.125,7.625664148704641,7.699393828731601,1.0,1.0,1.0,50.0,69,04-04-2019 13:11
298,1,196,2,lexical,1,sansforgetica,True,Typographer,True,arial,0.95,2383.35,7.546685705847669,2526.2,2240.5,7.436742980483987,7.65662843121135,1.0,,,100.0,50,04-04-2019 13:11
299,1,196,2,recognition,2,sansforgetica,True,Typographer,True,arial,0.9375,1939.8125,7.512334472389908,1958.75,1920.875,7.505516146718892,7.519152798060922,1.0,1.0,1.0,100.0,50,04-04-2019 13:11
300,1,197,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.85,2379.45,7.689056208765781,1838.4,2920.5,7.438532666078555,7.93957975145301,0.8500000000000001,,,100.0,27,04-04-2019 13:02
301,1,197,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,0.875,2214.25,7.549088433984149,1774.0,2654.5,7.419175185715078,7.6790016822532206,0.875,0.875,0.875,100.0,27,04-04-2019 13:02
302,1,197,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.95,1873.8,7.381519476347198,1222.1,2525.5,7.0859384610582765,7.677100491636116,1.0,,,100.0,27,04-04-2019 13:02
303,1,197,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.9375,1629.125,7.325694527313631,1586.625,1671.625,7.298519335168996,7.352869719458264,0.9375,1.0,0.875,100.0,27,04-04-2019 13:02
304,1,198,1,lexical,1,arial,True,Letter designer,True,arial,0.9,1969.9,7.538219636239438,1483.5,2456.3,7.2988783636291235,7.777560908849755,1.0,,,50.0,28,04-04-2019 12:35
305,1,198,1,recognition,2,arial,True,Letter designer,True,arial,0.8125,2007.625,7.538827831384765,1625.5,2389.75,7.3620092126181795,7.715646450151353,0.890625,0.875,0.875,50.0,28,04-04-2019 12:35
306,1,198,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.95,2394.1,7.687397220675679,1700.6,3087.6,7.3876429723900445,7.987151468961312,1.0,,,25.0,27,04-04-2019 12:35
307,1,198,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,1987.375,7.5376938767815265,1990.5,1984.25,7.52336740482974,7.552020348733316,0.984375,1.0,1.0,25.0,27,04-04-2019 12:35
308,1,199,1,lexical,1,arial,True,Letter designer,True,arial,0.8,2360.95,7.653255664273509,1943.5,2778.4,7.437753896820739,7.868757431726283,0.87,,,100.0,76,04-04-2019 12:26
309,1,199,1,recognition,2,arial,True,Letter designer,True,arial,0.9375,2402.4375,7.653523038982116,2546.875,2258.0,7.635738150775611,7.6713079271886215,0.9375,0.875,1.0,100.0,76,04-04-2019 12:26
310,1,199,2,lexical,1,arial,True,Letter designer,True,sansforgetica,1.0,3284.25,7.929473059550335,1900.6,4667.9,7.466900764587223,8.392045354513446,1.0,,,50.0,79,04-04-2019 12:26
311,1,199,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.75,2340.375,7.604242101235618,2200.625,2480.125,7.525566777719785,7.682917424751453,0.796875,0.75,0.8125,50.0,79,04-04-2019 12:26
312,1,200,1,lexical,1,arial,True,Letter designer,True,arial,0.9,46628.75,7.916144668245385,1935.5,91322.0,7.495436059934235,8.336853276556536,0.9,,,50.0,59,04-04-2019 12:23
313,1,200,1,recognition,2,arial,True,Letter designer,True,arial,0.6875,4721.6875,7.7260081934879805,2206.625,7236.75,7.565045883414687,7.886970503561278,0.75,0.875,0.71875,50.0,59,04-04-2019 12:23
314,1,200,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.85,2181.05,7.522051479692744,2612.5,1749.6,7.6403014328857966,7.403801526499689,0.8150000000000001,,,0.0,11,04-04-2019 12:23
315,1,200,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.625,2516.6875,7.607169233176478,2773.625,2259.75,7.7316588809167595,7.482679585436199,0.671875,0.625,0.75,0.0,11,04-04-2019 12:23
316,1,201,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.95,2083.65,7.604474522145584,1617.9,2549.4,7.375207207438057,7.833741836853112,0.9500000000000001,,,50.0,66,04-04-2019 12:21
317,1,201,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.9375,2815.3125,7.822783504777904,2148.375,3482.25,7.606740639177597,8.038826370378212,1.0,1.0,1.0,50.0,66,04-04-2019 12:21
318,1,201,2,lexical,1,sansforgetica,True,Letter designer,True,arial,0.95,1996.3,7.558314434874498,1710.8,2281.8,7.400464848349847,7.716164021399154,1.0,,,75.0,60,04-04-2019 12:21
319,1,201,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.875,2056.875,7.567615249697927,1972.875,2140.875,7.516443153806911,7.618787345588947,0.9375,0.875,1.0,75.0,60,04-04-2019 12:21
320,1,202,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.95,1814.35,7.440306245002441,1444.8,2183.9,7.22143309778855,7.659179392216333,1.0,,,25.0,74,04-04-2019 12:16
321,1,202,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,0.9375,2211.4375,7.550649103826817,1516.75,2906.125,7.2936243240611285,7.807673883592503,0.9140625,1.0,0.84375,25.0,74,04-04-2019 12:16
322,1,202,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.95,1391.55,7.163622053163199,976.8,1806.3,6.852269965630424,7.474974140695977,1.0,,,100.0,75,04-04-2019 12:16
323,1,202,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.8125,2158.875,7.604312447644407,1711.0,2606.75,7.434914262325936,7.773710632962881,0.7734375,0.875,0.6875,100.0,75,04-04-2019 12:16
324,1,203,1,lexical,1,arial,False,Non-designer,False,arial,0.7,3111.25,7.910007765489915,2224.1,3998.4,7.6181587113153695,8.201856819664464,0.9500000000000001,,,100.0,33,04-04-2019 12:09
325,1,203,1,recognition,2,arial,False,Non-designer,False,arial,0.9375,2117.9375,7.557625744127815,2187.375,2048.5,7.527399930682975,7.587851557572655,0.9375,1.0,0.875,100.0,33,04-04-2019 12:09
326,1,203,2,lexical,1,arial,False,Non-designer,False,sansforgetica,1.0,3585.35,8.021521247993032,2568.7,4602.0,7.696576747642061,8.346465748344006,1.0,,,0.0,30,04-04-2019 12:09
327,1,203,2,recognition,2,arial,False,Non-designer,False,sansforgetica,0.6875,3180.625,7.9440306497141915,3052.0,3309.25,7.854641252090569,8.033420047337813,0.640625,0.625,0.6875,0.0,30,04-04-2019 12:09
328,1,204,1,lexical,1,sansforgetica,True,Other designer,True,sansforgetica,1.0,1647.25,7.375207775527427,1471.7,1822.8,7.263122039020745,7.487293512034117,1.0,,,50.0,50,04-04-2019 11:54
329,1,204,1,recognition,2,sansforgetica,True,Other designer,True,sansforgetica,0.5625,2845.0,7.843833510632374,2020.375,3669.625,7.5884457292797345,8.099221291985012,0.6875,0.53125,0.84375,50.0,50,04-04-2019 11:54
330,1,204,2,lexical,1,sansforgetica,True,Other designer,True,arial,1.0,1595.4,7.345883686250902,1557.5,1633.3,7.311214761078529,7.380552611423274,1.0,,,100.0,69,04-04-2019 11:54
331,1,204,2,recognition,2,sansforgetica,True,Other designer,True,arial,0.9375,1942.3125,7.549244529481129,2028.125,1856.5,7.5963364733918475,7.502152585570415,0.9765625,0.96875,1.0,100.0,69,04-04-2019 11:54
332,1,205,1,lexical,1,sansforgetica,True,Typographer,True,sansforgetica,1.0,2134.9,7.59262207283107,1485.1,2784.7,7.278156999664607,7.907087145997532,1.0,,,25.0,79,04-04-2019 11:36
333,1,205,1,recognition,2,sansforgetica,True,Typographer,True,sansforgetica,0.75,2466.4375,7.747658421953042,2310.5,2622.375,7.6803710352885215,7.814945808617561,0.8515625,0.71875,0.96875,25.0,79,04-04-2019 11:36
334,1,205,2,lexical,1,sansforgetica,True,Typographer,True,arial,0.95,1807.35,7.405900870665841,1285.1,2329.6,7.115609259511639,7.696192481820039,0.95,,,100.0,76,04-04-2019 11:36
335,1,205,2,recognition,2,sansforgetica,True,Typographer,True,arial,0.9375,2485.0,7.721856308705863,2827.75,2142.25,7.86382746370092,7.579885153710804,0.9765625,0.9375,1.0,100.0,76,04-04-2019 11:36
336,1,206,1,lexical,1,arial,False,Other designer,True,arial,0.95,2210.25,7.59558195738069,1433.7,2986.8,7.249368794892393,7.941795119868987,1.0,,,50.0,65,04-04-2019 11:17
337,1,206,1,recognition,2,arial,False,Other designer,True,arial,0.8125,2485.125,7.519756378064732,2992.875,1977.375,7.523690682074385,7.5158220740550785,0.875,0.875,0.875,50.0,65,04-04-2019 11:17
338,1,206,2,lexical,1,arial,False,Other designer,True,sansforgetica,0.95,2501.5,7.597159277550108,1610.8,3392.2,7.313557700056975,7.8807608550432375,1.0,,,25.0,65,04-04-2019 11:17
339,1,206,2,recognition,2,arial,False,Other designer,True,sansforgetica,0.6875,1910.5,7.480576737171615,1847.625,1973.375,7.4020448210549965,7.559108653288234,0.734375,0.625,0.8125,25.0,65,04-04-2019 11:17
340,1,207,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,1.0,4678.15,8.243626637369818,2195.5,7160.8,7.650360156925248,8.83689311781439,1.0,,,25.0,75,04-04-2019 11:05
341,1,207,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.875,5615.4375,8.276369847046707,3328.625,7902.25,7.902099767401116,8.650639926692302,0.96875,1.0,0.9375,25.0,75,04-04-2019 11:05
342,1,207,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,3459.0,7.873105078001373,1408.3,5509.7,7.227683766001031,8.518526390001714,1.0,,,100.0,90,04-04-2019 11:05
343,1,207,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.875,3004.5625,7.837801971990328,2883.75,3125.375,7.804437435955226,7.871166508025434,1.0,1.0,1.0,100.0,90,04-04-2019 11:05
344,1,208,1,lexical,1,sansforgetica,True,Non-designer,False,sansforgetica,0.85,2525.3,7.7065724424702235,1578.0,3472.6,7.2911013651140255,8.12204351982642,1.0,,,50.0,66,04-04-2019 10:51
345,1,208,1,recognition,2,sansforgetica,True,Non-designer,False,sansforgetica,0.75,2295.1875,7.5625646113334755,1641.125,2949.25,7.264474456800132,7.86065476586682,0.8125,0.65625,1.0,50.0,66,04-04-2019 10:51
346,1,208,2,lexical,1,sansforgetica,True,Non-designer,False,arial,0.9,1701.85,7.3188775293829,1229.6,2174.1,6.998289316254942,7.63946574251086,1.0,,,100.0,68,04-04-2019 10:51
347,1,208,2,recognition,2,sansforgetica,True,Non-designer,False,arial,1.0,1921.375,7.513034048257402,2003.125,1839.625,7.5306875831827345,7.495380513332075,1.0,1.0,1.0,100.0,68,04-04-2019 10:51
348,1,209,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,1.0,1603.15,7.345536473012539,1391.9,1814.4,7.198294662377148,7.492778283647931,1.0,,,25.0,34,04-04-2019 10:37
349,1,209,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.8125,1657.375,7.343832568597536,1770.625,1544.125,7.393659191249162,7.2940059459459095,0.8515625,0.8125,0.875,25.0,34,04-04-2019 10:37
350,1,209,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,1496.0,7.241947814976633,1106.0,1886.0,6.991324356016287,7.492571273936979,1.0,,,75.0,73,04-04-2019 10:37
351,1,209,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.9375,1419.9375,7.242638825154906,1375.0,1464.875,7.200342425748075,7.284935224561737,0.9296875,0.875,1.0,75.0,73,04-04-2019 10:37
352,1,210,1,lexical,1,arial,True,Letter designer,True,arial,0.85,2336.75,7.682277516304053,1605.7,3067.8,7.37133162245479,7.993223410153317,1.0,,,75.0,90,04-04-2019 10:32
353,1,210,1,recognition,2,arial,True,Letter designer,True,arial,1.0,2422.375,7.631408512092553,2110.75,2734.0,7.468366151875418,7.794450872309689,1.0,1.0,1.0,75.0,90,04-04-2019 10:32
354,1,210,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.9,3740.65,7.852851429001508,1639.3,5842.0,7.352011546835158,8.353691311167855,0.9999999999999999,,,0.0,80,04-04-2019 10:32
355,1,210,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.875,2396.5625,7.631712304041054,1995.25,2797.875,7.494530679315294,7.768893928766814,0.859375,0.84375,0.875,0.0,80,04-04-2019 10:32
356,1,211,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.85,2485.95,7.738661643226093,1701.0,3270.9,7.426913429595045,8.05040985685714,0.95,,,0.0,70,04-04-2019 10:25
357,1,211,1,recognition,2,sansforgetica,True,Graphic designer,True,sansforgetica,1.0,2697.6875,7.736775609416379,2915.5,2479.875,7.690175529557638,7.783375689275122,1.0,1.0,1.0,0.0,70,04-04-2019 10:25
358,1,211,2,lexical,1,sansforgetica,True,Graphic designer,True,arial,0.85,2200.65,7.622492401504216,1519.0,2882.3,7.306459732118013,7.938525070890423,0.95,,,100.0,90,04-04-2019 10:25
359,1,211,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.8125,2116.4375,7.592837034821949,2006.25,2226.625,7.550760926394385,7.634913143249516,0.8984375,0.96875,0.84375,100.0,90,04-04-2019 10:25
360,1,212,1,lexical,1,arial,True,Graphic designer,True,arial,0.9,2116.8,7.58100973516292,1423.8,2809.8,7.2459513610113815,7.916068109314461,1.0,,,100.0,71,04-04-2019 10:04
361,1,212,1,recognition,2,arial,True,Graphic designer,True,arial,1.0,2276.375,7.59299718134982,2692.875,1859.875,7.691745038920303,7.4942493237793375,1.0,1.0,1.0,100.0,71,04-04-2019 10:04
362,1,212,2,lexical,1,arial,True,Graphic designer,True,sansforgetica,1.0,2272.75,7.635024868896861,1872.3,2673.2,7.442441298296677,7.827608439497041,1.0,,,0.0,60,04-04-2019 10:04
363,1,212,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,1.0,1941.5,7.4668323037975215,1783.5,2099.5,7.438222812787611,7.4954417948074346,1.0,1.0,1.0,0.0,60,04-04-2019 10:04
364,1,213,1,lexical,1,arial,True,Letter designer,True,arial,0.95,1868.25,7.460160091598523,1498.9,2237.6,7.262926056126548,7.657394127070496,0.9500000000000001,,,100.0,81,04-04-2019 10:03
365,1,213,1,recognition,2,arial,True,Letter designer,True,arial,1.0,3386.3125,8.011940072926123,2930.0,3842.625,7.897363673698636,8.126516472153615,1.0,1.0,1.0,100.0,81,04-04-2019 10:03
366,1,213,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.95,2051.65,7.593292727623786,1834.3,2269.0,7.4802805791111755,7.706304876136398,0.9500000000000001,,,50.0,89,04-04-2019 10:03
367,1,213,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,2880.5,7.882489989229556,2776.625,2984.375,7.831749532892364,7.933230445566746,0.9921875,1.0,1.0,50.0,89,04-04-2019 10:03
368,1,214,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.75,2147.55,7.519636615192556,1265.6,3029.5,7.11716196353524,7.922111266849873,0.95,,,50.0,70,04-04-2019 10:03
369,1,214,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.9375,1772.375,7.392764857874125,1749.0,1795.75,7.352185384489029,7.433344331259221,1.0,1.0,1.0,50.0,70,04-04-2019 10:03
370,1,214,2,lexical,1,sansforgetica,True,Letter designer,True,arial,0.9,2055.55,7.5226955401661355,2010.4,2100.7,7.443634138364265,7.601756941968006,1.0,,,100.0,70,04-04-2019 10:03
371,1,214,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.6875,1855.8125,7.409797533486018,1716.875,1994.75,7.278937823692363,7.540657243279676,0.6640625,0.59375,0.75,100.0,70,04-04-2019 10:03
372,1,215,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,1.0,2422.75,7.73624244196449,2056.1,2789.4,7.603197005269064,7.869287878659911,1.0,,,25.0,22,04-04-2019 10:03
373,1,215,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.875,2739.1875,7.854572322365585,2992.125,2486.25,7.900744238503746,7.808400406227424,0.875,0.6875,1.0,25.0,22,04-04-2019 10:03
374,1,215,2,lexical,1,sansforgetica,True,Letter designer,True,arial,1.0,2085.2,7.541397399453388,1461.0,2709.4,7.2575942324135685,7.8252005664932085,1.0,,,100.0,37,04-04-2019 10:03
375,1,215,2,recognition,2,sansforgetica,True,Letter designer,True,arial,1.0,2147.3125,7.566026410290016,2192.5,2102.125,7.490458756387679,7.641594064192353,1.0,1.0,1.0,100.0,37,04-04-2019 10:03
376,1,216,1,lexical,1,arial,False,Graphic designer,True,arial,0.85,3227.7,7.9048352731088745,1796.8,4658.6,7.453823692530454,8.355846853687297,1.0,,,100.0,22,04-04-2019 09:28
377,1,216,1,recognition,2,arial,False,Graphic designer,True,arial,0.875,3097.8125,7.882163700331447,2920.875,3274.75,7.7997867601762465,7.964540640486647,0.921875,0.8125,1.0,100.0,22,04-04-2019 09:28
378,1,216,2,lexical,1,arial,False,Graphic designer,True,sansforgetica,0.7,3506.2,8.011248129021382,2882.9,4129.5,7.750095946823983,8.272400311218785,0.9500000000000001,,,75.0,17,04-04-2019 09:28
379,1,216,2,recognition,2,arial,False,Graphic designer,True,sansforgetica,0.9375,2486.8125,7.687349678554246,2969.875,2003.75,7.782209931245626,7.592489425862866,1.0,1.0,1.0,75.0,17,04-04-2019 09:28
380,1,217,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.95,2953.7,7.826360745983463,2173.0,3734.4,7.487343220695047,8.165378271271884,1.0,,,25.0,50,04-04-2019 09:02
381,1,217,1,recognition,2,sansforgetica,True,Letter designer,True,sansforgetica,0.9375,2942.625,7.8531265190799315,2448.0,3437.25,7.715576275114342,7.990676763045521,0.984375,1.0,0.96875,25.0,50,04-04-2019 09:02
382,1,217,2,lexical,1,sansforgetica,True,Letter designer,True,arial,0.9,3261.6,7.851051774457676,2732.8,3790.4,7.500173588762306,8.201929960153047,0.95,,,100.0,50,04-04-2019 09:02
383,1,217,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.875,2080.125,7.555614322135446,1554.25,2606.0,7.318129307493316,7.793099336777577,0.875,1.0,0.6875,100.0,50,04-04-2019 09:02
384,1,218,1,lexical,1,arial,True,Letter designer,True,arial,0.9,4039.9,8.096380819048477,2376.0,5703.8,7.647409163413235,8.545352474683721,1.0,,,75.0,85,04-04-2019 08:32
385,1,218,1,recognition,2,arial,True,Letter designer,True,arial,1.0,2186.6875,7.581358886192615,1889.625,2483.75,7.4767517637088945,7.6859660086763375,1.0,1.0,1.0,75.0,85,04-04-2019 08:32
386,1,218,2,lexical,1,arial,True,Letter designer,True,sansforgetica,0.95,4101.75,8.047185408498551,2416.2,5787.3,7.615610013359354,8.47876080363775,1.0,,,25.0,75,04-04-2019 08:32
387,1,218,2,recognition,2,arial,True,Letter designer,True,sansforgetica,0.9375,3256.625,7.90583023108944,4113.125,2400.125,8.07909857559036,7.73256188658852,0.9375,1.0,0.875,25.0,75,04-04-2019 08:32
388,2,0,1,lexical,1,arial,True,Non-designer,False,arial,0.95,1715.4,7.35271440474726,1108.9,2321.9,6.991127551021154,7.714301258473368,1.0,,,75.0,70,30-05-2019 14:46
389,2,0,1,recognition,1,arial,True,Non-designer,False,arial,0.8125,1830.375,7.4238235773916985,1439.375,2221.375,7.208619247932622,7.639027906850774,0.9765625,1.0,0.9375,25.0,55,30-05-2019 14:46
390,2,0,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.9,2448.85,7.690308694623946,1537.9,3359.8,7.312843740814289,8.067773648433601,0.9999999999999999,,,25.0,55,30-05-2019 14:46
