,StudyID,ParticipantID,TestID,Type,Order,Firstfont,Fluent,Training,isDesigner,Font,Correct,RT,RTnorm,RT_word,RT_nonword,RTnorm_word,RTnorm_nonword,AUC,AUC_word,AUC_nonword,JoL,JoM,Date,AUCnorm,Correctnorm,AUCnorm_word,AUCnorm_nonword
454,2,16,2,lexical,2,sansforgetica,True,Non-designer,False,arial,1.0,1878.25,7.457891193255516,1383.5,2373.0,7.23237179922698,7.771910256435763,1.0,,,100.0,69,23-05-2019 07:31,3.141592653589793,3.141592653589793,,
455,2,16,2,recognition,2,sansforgetica,True,Non-designer,False,arial,0.9375,3058.4375,7.898764809628674,2995.0,3121.875,8.00469951054955,8.046189061836918,0.96875,0.9375,1.0,50.0,64,23-05-2019 07:31,2.7861714518995697,2.6362321433056364,2.6362321433056364,3.141592653589793
456,2,17,1,lexical,1,arial,True,Other designer,True,arial,0.95,2310.0,7.682829516668851,2090.0,2530.0,7.644919344958857,7.835974581721566,1.0,,,100.0,31,13-05-2019 18:09,3.141592653589793,2.6905658417935303,,
457,2,17,1,recognition,1,arial,True,Other designer,True,arial,0.875,2262.5,7.6307593543104355,2525.0,2000.0,7.83399634170946,7.600902459542082,0.9765625,0.90625,1.0,25.0,39,13-05-2019 18:09,2.8341976025052897,2.4188584057763776,2.519224165034773,3.141592653589793
458,2,17,2,lexical,2,arial,True,Other designer,True,sansforgetica,0.95,1838.25,7.4730819101022545,1553.25,2123.25,7.348104788943803,7.660703212660119,0.9500000000000001,,,25.0,39,13-05-2019 18:09,2.690565841793531,2.6905658417935303,,
459,2,17,2,recognition,2,arial,True,Other designer,True,sansforgetica,0.875,2101.171875,7.612984619394014,2264.0625,1938.28125,7.724916044949102,7.569556905760275,0.9296875,0.84375,1.0,100.0,31,13-05-2019 18:09,2.604842476361082,2.4188584057763776,2.3288370922211326,3.141592653589793
460,2,18,1,lexical,1,arial,True,Typographer,True,arial,0.5,705.23625,6.531547967655536,718.0725,692.4,6.576570538880961,6.540163823302054,0.5,,,100.0,100,09-05-2019 18:37,1.5707963267948968,1.5707963267948968,,
461,2,18,1,recognition,1,arial,True,Typographer,True,arial,0.5,463.3125,6.133035760486542,457.875,468.75,6.126596221098978,6.15006957728462,0.5,0.5,0.5,100.0,100,09-05-2019 18:37,1.5707963267948968,1.5707963267948968,1.5707963267948968,1.5707963267948968
462,2,18,2,lexical,2,arial,True,Typographer,True,sansforgetica,0.5,514.98625,6.230249539153099,491.5,538.4725000000001,6.197461939587221,6.288736427511567,0.5,,,100.0,100,09-05-2019 18:37,1.5707963267948968,1.5707963267948968,,
463,2,18,2,recognition,2,arial,True,Typographer,True,sansforgetica,0.5,651.39453125,6.47651163726363,633.0390625,669.75,6.45053213035077,6.506904508424718,0.5,0.5,0.5,100.0,100,09-05-2019 18:37,1.5707963267948968,1.5707963267948968,1.5707963267948968,1.5707963267948968
464,2,19,1,lexical,1,arial,True,Other designer,True,arial,0.95,2164.7325,7.609832346047962,2180.0,2149.465,7.687080155783135,7.672974252947291,0.95,,,100.0,50,03-05-2019 16:24,2.6905658417935303,2.6905658417935303,,
465,2,19,1,recognition,1,arial,True,Other designer,True,arial,0.75,3345.1015625,7.960975367262135,3244.578125,3445.625,8.084740612982296,8.144860589343947,0.84375,0.8125,0.9375,75.0,50,03-05-2019 16:24,2.3288370922211326,2.0943951023931953,2.245927859731928,2.6362321433056364
466,2,19,2,lexical,2,arial,True,Other designer,True,sansforgetica,1.0,1858.765,7.465138356422054,1385.9,2331.63,7.234105027074757,7.754322872789597,1.0,,,75.0,50,03-05-2019 16:24,3.141592653589793,3.141592653589793,,
467,2,19,2,recognition,2,arial,True,Other designer,True,sansforgetica,1.0,2845.1875,7.720694279524393,1787.0,3903.375,7.488293515159428,8.269596842503741,1.0,1.0,1.0,100.0,50,03-05-2019 16:24,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
468,2,20,1,lexical,1,arial,False,Other designer,True,arial,0.8,4212.2,8.264814771101745,3189.8,5234.6,8.067713497888654,8.563045711598326,0.9050000000000001,,,50.0,60,02-05-2019 19:17,2.514948441949053,2.214297435588181,,
469,2,20,1,recognition,1,arial,False,Other designer,True,arial,0.875,2694.9375,7.752463199025683,2195.5,3194.375,7.694165090001772,8.069146729522544,0.9375,0.875,1.0,0.0,60,02-05-2019 19:17,2.6362321433056364,2.4188584057763776,2.4188584057763776,3.141592653589793
470,2,20,2,lexical,2,arial,False,Other designer,True,sansforgetica,0.65,3382.7974999999997,7.9313667869599715,2018.795,4746.8,7.610256077744197,8.465225985790983,0.85,,,0.0,60,02-05-2019 19:17,2.34619382340565,1.8754889808102944,,
471,2,20,2,recognition,2,arial,False,Other designer,True,sansforgetica,0.875,2922.525390625,7.862516804972194,2350.125,3494.92578125,7.7622237972129495,8.159067418748581,0.984375,1.0,0.96875,50.0,60,02-05-2019 19:17,2.890936991253663,2.4188584057763776,3.141592653589793,2.7861714518995697
472,2,21,1,lexical,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.95,2977.3075,7.952166666007398,2600.0,3354.6150000000002,7.8632667240095735,8.118092288722666,0.95,,,75.0,41,02-05-2019 18:34,2.6905658417935303,2.6905658417935303,,
473,2,21,1,recognition,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.75,2377.25,7.679248464774243,2542.5,2212.0,7.840903127922715,7.701652362642226,0.75,0.875,0.625,75.0,71,02-05-2019 18:34,2.0943951023931953,2.0943951023931953,2.4188584057763776,1.8234765819369754
474,2,21,2,lexical,2,sansforgetica,False,Graphic designer,True,arial,0.85,2205.2037499999997,7.6426694002677085,2033.2,2377.2075,7.617366185572747,7.773681758459765,0.85,,,75.0,71,02-05-2019 18:34,2.34619382340565,2.34619382340565,,
475,2,21,2,recognition,2,sansforgetica,False,Graphic designer,True,arial,0.6875,3143.875,7.9590160486101835,3258.5,3029.25,8.089022245772435,8.016070343111632,0.6875,0.75,0.625,75.0,41,02-05-2019 18:34,1.9551931012905357,1.9551931012905357,2.0943951023931953,1.8234765819369754
476,2,22,1,lexical,1,arial,True,Graphic designer,True,arial,0.85,2664.255,7.832654277258118,2634.91,2693.6,7.876604304794424,7.898633867846865,0.905,,,50.0,24,02-05-2019 14:43,2.514948441949053,2.34619382340565,,
477,2,22,1,recognition,1,arial,True,Graphic designer,True,arial,0.8125,1955.998046875,7.561370421466064,1881.49609375,2030.5,7.539822533895275,7.616037347126352,0.8515625,0.96875,0.75,25.0,18,02-05-2019 14:43,2.35057913777521,2.245927859731928,2.7861714518995697,2.0943951023931953
478,2,22,2,lexical,2,arial,True,Graphic designer,True,sansforgetica,0.95,3382.15,8.01060869788038,2963.9,3800.4,7.994261247655199,8.242861603332594,0.9500000000000001,,,25.0,18,02-05-2019 14:43,2.690565841793531,2.6905658417935303,,
479,2,22,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.875,2649.375,7.837798096822203,2614.75,2684.0,7.868923769634377,7.895063498091573,0.9609375,0.96875,0.96875,50.0,24,02-05-2019 14:43,2.7436881605631034,2.4188584057763776,2.7861714518995697,2.7861714518995697
480,2,23,1,lexical,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.85,8787.1,8.771825445650217,5506.2,12068.0,8.613630009053022,9.398312600278953,0.9400000000000001,,,25.0,29,02-05-2019 10:46,2.6466585272488983,2.34619382340565,,
481,2,23,1,recognition,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.875,4670.625,8.313513214550431,5415.375,3925.875,8.596997409114838,8.275344535307628,0.828125,0.84375,0.8125,100.0,73,02-05-2019 10:46,2.286634387020008,2.4188584057763776,2.3288370922211326,2.245927859731928
482,2,23,2,lexical,2,sansforgetica,False,Graphic designer,True,arial,1.0,6567.4,8.531285924565864,5091.5,8043.3,8.53532776161172,8.992594725723565,1.0,,,100.0,73,02-05-2019 10:46,3.141592653589793,3.141592653589793,,
483,2,23,2,recognition,2,sansforgetica,False,Graphic designer,True,arial,0.9375,3821.75,8.09342725219714,3501.875,4141.625,8.16105381831955,8.328843501883942,0.9296875,1.0,0.84375,25.0,29,02-05-2019 10:46,2.604842476361082,2.6362321433056364,3.141592653589793,2.3288370922211326
484,2,24,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.55,3533.05,7.957547404697476,2260.9,4805.2,7.72351824308227,8.47745394384722,0.75,,,50.0,42,02-05-2019 05:42,2.0943951023931953,1.6709637479564565,,
485,2,24,1,recognition,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.8125,37558.1875,7.895429968044679,2086.625,73029.75,7.643303207175552,11.198622171357577,0.84375,0.875,0.8125,100.0,64,02-05-2019 05:42,2.3288370922211326,2.245927859731928,2.4188584057763776,2.245927859731928
486,2,24,2,lexical,2,sansforgetica,True,Graphic designer,True,arial,0.7,3940.3862500000005,7.895844123516611,1645.7,6235.0725,7.405921104601338,8.73794548595351,0.75,,,100.0,64,02-05-2019 05:42,2.0943951023931953,1.9823131728623846,,
487,2,24,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.875,1994.75,7.475683334460571,1841.0,2148.5,7.518064181233078,7.6725252032150495,0.875,0.875,0.875,50.0,42,02-05-2019 05:42,2.4188584057763776,2.4188584057763776,2.4188584057763776,2.4188584057763776
488,2,25,1,lexical,1,sansforgetica,False,Non-designer,False,sansforgetica,0.55,2648.15,7.840458563305836,2280.7,3015.6,7.732237692372104,8.011554094337546,0.75,,,50.0,50,01-05-2019 17:21,2.0943951023931953,1.6709637479564565,,
489,2,25,1,recognition,1,sansforgetica,False,Non-designer,False,sansforgetica,0.5625,1852.0,7.462587114244687,1460.0,2244.0,7.286191714702382,7.716015266642587,0.5703125,0.5,0.65625,75.0,50,01-05-2019 17:21,1.7118889862507904,1.696124157962962,1.5707963267948968,1.8886200307227774
490,2,25,2,lexical,2,sansforgetica,False,Non-designer,False,arial,0.55,1614.0,7.360868108863821,1489.4,1738.6,7.306128633276545,7.460835470644964,0.755,,,75.0,50,01-05-2019 17:21,2.1059811170704963,1.6709637479564565,,
491,2,25,2,recognition,2,sansforgetica,False,Non-designer,False,arial,0.6875,1995.1015625,7.553744369881511,2083.7265625,1906.4765625,7.641913186251298,7.553012085752345,0.875,0.75,1.0,50.0,50,01-05-2019 17:21,2.4188584057763776,1.9551931012905357,2.0943951023931953,3.141592653589793
492,2,26,1,lexical,1,sansforgetica,True,Other designer,True,sansforgetica,0.65,3051.61625,7.85072201212987,2017.3,4085.9325,7.609515262640305,8.315305255417325,0.9500000000000001,,,100.0,85,01-05-2019 16:40,2.690565841793531,1.8754889808102944,,
493,2,26,1,recognition,1,sansforgetica,True,Other designer,True,sansforgetica,0.75,2351.125,7.609737836318919,2286.375,2415.875,7.73472287289609,7.789816819305631,0.7890625,0.75,0.90625,100.0,75,01-05-2019 16:40,2.1872252017166036,2.0943951023931953,2.0943951023931953,2.519224165034773
494,2,26,2,lexical,2,sansforgetica,True,Other designer,True,arial,0.85,2122.71625,7.546469936579984,1633.9325000000001,2611.5,7.3987449648971575,7.8676800478763536,1.0,,,100.0,75,01-05-2019 16:40,3.141592653589793,2.34619382340565,,
495,2,26,2,recognition,2,sansforgetica,True,Other designer,True,arial,0.9375,2993.0,7.7516471329726775,2601.25,3384.75,7.863747377707845,8.12703532737522,0.9921875,1.0,0.96875,100.0,85,01-05-2019 16:40,2.964584967301763,2.6362321433056364,3.141592653589793,2.7861714518995697
496,2,27,1,lexical,1,arial,True,Non-designer,False,arial,1.0,2230.65,7.6527178381399565,1647.9,2813.4,7.407257029016685,7.9421489953235955,1.0,,,100.0,70,01-05-2019 10:49,3.141592653589793,3.141592653589793,,
497,2,27,1,recognition,1,arial,True,Non-designer,False,arial,0.9375,2173.0,7.612427412847219,1876.375,2469.625,7.537097002980341,7.811821596233569,0.9375,1.0,0.875,25.0,50,01-05-2019 10:49,2.6362321433056364,2.6362321433056364,3.141592653589793,2.4188584057763776
498,2,27,2,lexical,2,arial,True,Non-designer,False,sansforgetica,0.95,2505.9212500000003,7.746019528930795,1674.9,3336.9425,7.423508740984425,8.112810247557068,0.9500000000000001,,,25.0,50,01-05-2019 10:49,2.690565841793531,2.6905658417935303,,
499,2,27,2,recognition,2,arial,True,Non-designer,False,sansforgetica,0.75,2551.53125,7.790686135038824,2389.1875,2713.875,7.778708628967686,7.906132781854401,0.78125,0.875,0.6875,100.0,70,01-05-2019 10:49,2.168202743440247,2.0943951023931953,2.4188584057763776,1.9551931012905357
500,2,28,1,lexical,1,arial,True,Graphic designer,True,arial,0.9,2124.65,7.499577635951189,1159.0,3090.3,7.055312843339752,8.036023452557757,1.0,,,100.0,75,01-05-2019 10:45,3.141592653589793,2.498091544796509,,
501,2,28,1,recognition,1,arial,True,Graphic designer,True,arial,0.875,1838.625,7.441054669811412,1759.125,1918.125,7.472571805316732,7.559103425374,0.90625,0.8125,1.0,25.0,65,01-05-2019 10:45,2.519224165034773,2.4188584057763776,2.245927859731928,3.141592653589793
502,2,28,2,lexical,2,arial,True,Graphic designer,True,sansforgetica,0.8,2304.6,7.520022611014679,1133.6,3475.6,7.033153688376471,8.15352240496505,0.7999999999999999,,,25.0,65,01-05-2019 10:45,2.214297435588181,2.214297435588181,,
503,2,28,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.9375,2444.94140625,7.711873415494602,1897.6328125,2992.25,7.548362500232745,8.00378089175348,0.921875,1.0,0.84375,100.0,75,01-05-2019 10:45,2.575028322968715,2.6362321433056364,3.141592653589793,2.3288370922211326
504,2,29,1,lexical,1,sansforgetica,False,Other designer,True,sansforgetica,0.85,4332.7775,8.300514552908458,3233.4,5432.155000000001,8.081289494167507,8.600091203441147,0.9500000000000001,,,25.0,19,01-05-2019 10:25,2.690565841793531,2.34619382340565,,
505,2,29,1,recognition,1,sansforgetica,False,Other designer,True,sansforgetica,0.875,3105.5625,7.953169245819605,2922.5,3288.625,7.980194693346223,8.098224823270327,0.8984375,0.875,0.96875,100.0,63,01-05-2019 10:25,2.4929011482619425,2.4188584057763776,2.4188584057763776,2.7861714518995697
506,2,29,2,lexical,2,sansforgetica,False,Other designer,True,arial,0.75,2780.9,7.777618689227938,1681.9,3879.9,7.427679385733387,8.263564659089308,0.9,,,100.0,63,01-05-2019 10:25,2.498091544796509,2.0943951023931953,,
507,2,29,2,recognition,2,sansforgetica,False,Other designer,True,arial,0.9375,2587.009765625,7.781065990904498,2414.76953125,2759.25,7.789359129338115,7.922714182652993,0.9375,1.0,0.875,25.0,19,01-05-2019 10:25,2.6362321433056364,2.6362321433056364,3.141592653589793,2.4188584057763776
508,2,30,1,lexical,1,arial,False,Other designer,True,arial,0.95,2057.7,7.524506453155185,1410.9,2704.5,7.251983077619112,7.902672331311481,1.0,,,75.0,50,01-05-2019 10:11,3.141592653589793,2.6905658417935303,,
509,2,30,1,recognition,1,arial,False,Other designer,True,arial,0.5,1105.171875,6.886886932050891,802.5,1407.84375,6.687731855004171,7.249814557548664,0.6171875,0.75,0.53125,50.0,50,01-05-2019 10:11,1.8073719376404396,1.5707963267948968,2.0943951023931953,1.633337088591388
510,2,30,2,lexical,2,arial,False,Other designer,True,sansforgetica,0.75,1596.59375,7.304565218283367,1216.8875,1976.3,7.104051648287367,7.588981688646388,0.85,,,50.0,50,01-05-2019 10:11,2.34619382340565,2.0943951023931953,,
511,2,30,2,recognition,2,arial,False,Other designer,True,sansforgetica,0.5625,2233.9375,7.6012401844392405,1920.0,2547.875,7.560080465021827,7.843014957403894,0.6953125,0.78125,0.59375,75.0,50,01-05-2019 10:11,1.9721067637887373,1.696124157962962,2.168202743440247,1.7594127129703006
512,2,31,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.7,4275.45,8.240210094039787,2851.0,5699.9,7.955425088912672,8.648203909809096,0.9,,,50.0,50,01-05-2019 09:51,2.498091544796509,1.9823131728623846,,
513,2,31,1,recognition,1,sansforgetica,True,Graphic designer,True,sansforgetica,0.75,2204.16796875,7.585357897725835,1838.75,2569.5859375,7.516841271915648,7.851500051095812,0.796875,0.75,0.8125,100.0,82,01-05-2019 09:51,2.206507612196199,2.0943951023931953,2.0943951023931953,2.245927859731928
514,2,31,2,lexical,2,sansforgetica,True,Graphic designer,True,arial,0.75,2952.45,7.813295173392667,1650.8,4254.1,7.409015297878427,8.35563850277115,0.9500000000000001,,,100.0,82,01-05-2019 09:51,2.690565841793531,2.0943951023931953,,
515,2,31,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.9375,2652.4375,7.830812071866648,2639.0,2665.875,7.878155336503324,7.888287612917757,0.921875,1.0,0.84375,50.0,50,01-05-2019 09:51,2.575028322968715,2.6362321433056364,3.141592653589793,2.3288370922211326
516,2,32,1,lexical,1,arial,False,Graphic designer,True,arial,0.95,7846.75,8.59832320486146,2392.7,13300.8,7.780177714399631,9.495579462776824,1.0,,,75.0,65,01-05-2019 00:19,3.141592653589793,2.6905658417935303,,
517,2,32,1,recognition,1,arial,False,Graphic designer,True,arial,0.9375,4042.353515625,8.051814315175038,2932.125,5152.58203125,7.983482695112788,8.54725323330746,1.0,1.0,1.0,50.0,67,01-05-2019 00:19,3.141592653589793,2.6362321433056364,3.141592653589793,3.141592653589793
518,2,32,2,lexical,2,arial,False,Graphic designer,True,sansforgetica,0.75,11195.6,8.840287636408068,3635.4,18755.8,8.198474425178999,9.8392583168982,0.95,,,50.0,67,01-05-2019 00:19,2.6905658417935303,2.0943951023931953,,
519,2,32,2,recognition,2,arial,False,Graphic designer,True,sansforgetica,0.9375,4876.228515625,8.19719530992038,3533.375,6219.08203125,8.170008783815348,8.735377591441402,0.9296875,1.0,0.875,75.0,65,01-05-2019 00:19,2.604842476361082,2.6362321433056364,3.141592653589793,2.4188584057763776
520,2,33,1,lexical,1,sansforgetica,False,Other designer,True,sansforgetica,0.65,1791.3212500000002,7.373930402999731,1272.5,2310.1425,7.148738748424678,7.745064489924882,0.85,,,50.0,55,30-04-2019 23:50,2.34619382340565,1.8754889808102944,,
521,2,33,1,recognition,1,sansforgetica,False,Other designer,True,sansforgetica,0.8125,1577.982421875,7.346120797025424,1507.25,1648.71484375,7.3180420773695145,7.407751380832238,0.7890625,0.75,0.84375,100.0,60,30-04-2019 23:50,2.1872252017166036,2.245927859731928,2.0943951023931953,2.3288370922211326
522,2,33,2,lexical,2,sansforgetica,False,Other designer,True,arial,0.8,1674.0,7.328844063474641,1262.5,2085.5,7.140849161149515,7.642763913637,0.8900000000000001,,,100.0,60,30-04-2019 23:50,2.465462144029132,2.214297435588181,,
523,2,33,2,recognition,2,sansforgetica,False,Other designer,True,arial,0.4375,1437.33984375,7.22494738486952,1299.96484375,1574.71484375,7.1700924998147215,7.361829483280615,0.484375,0.5,0.4375,50.0,55,30-04-2019 23:50,1.5395412382954012,1.4454684956268313,1.5707963267948968,1.4454684956268313
524,2,34,1,lexical,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.95,2162.6974999999998,7.580884932662135,1515.7,2809.695,7.323632657437611,7.940831215511532,0.9500000000000001,,,75.0,64,30-04-2019 23:50,2.690565841793531,2.6905658417935303,,
525,2,34,1,recognition,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.625,1752.0,7.38918516225508,1364.0,2140.0,7.218176838403408,7.668561108015897,0.640625,0.625,0.65625,100.0,76,30-04-2019 23:50,1.8558927670476428,1.8234765819369754,1.8234765819369754,1.8886200307227774
526,2,34,2,lexical,2,sansforgetica,False,Graphic designer,True,arial,0.8,1853.35,7.44484947630644,1464.1,2242.6,7.288995998199437,7.71539118602678,1.0,,,100.0,76,30-04-2019 23:50,3.141592653589793,2.214297435588181,,
527,2,34,2,recognition,2,sansforgetica,False,Graphic designer,True,arial,0.8125,1880.46484375,7.430651940113686,2040.625,1720.3046875,7.621011412464796,7.45025669801472,0.8515625,1.0,0.71875,75.0,64,30-04-2019 23:50,2.35057913777521,2.245927859731928,3.141592653589793,2.023612921539822
528,2,35,1,lexical,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.6,3309.6,7.988476908617711,2263.8,4355.4,7.72480009619832,8.37917173351885,0.7,,,100.0,58,30-04-2019 22:14,1.9823131728623846,1.7721542475852274,,
529,2,35,1,recognition,1,sansforgetica,False,Graphic designer,True,sansforgetica,0.8125,1823.25,7.428209322643336,1887.125,1759.375,7.5428097858879,7.472713911328055,0.8125,0.75,0.875,100.0,61,30-04-2019 22:14,2.245927859731928,2.245927859731928,2.0943951023931953,2.4188584057763776
530,2,35,2,lexical,2,sansforgetica,False,Graphic designer,True,arial,0.75,3521.5,8.019550475274702,2472.8,4570.2,7.813106390817906,8.427312246606798,1.0,,,100.0,61,30-04-2019 22:14,3.141592653589793,2.0943951023931953,,
531,2,35,2,recognition,2,sansforgetica,False,Graphic designer,True,arial,0.625,1858.75,7.456911577147804,1711.625,2005.875,7.445198490652397,7.603835653519524,0.6953125,0.6875,0.75,100.0,58,30-04-2019 22:14,1.9721067637887373,1.8234765819369754,1.9551931012905357,2.0943951023931953
532,2,36,1,lexical,1,arial,False,Other designer,True,arial,0.75,1976.15,7.547484376179165,1700.1,2252.2,7.438442351843683,7.719662795262925,0.875,,,100.0,75,30-04-2019 21:18,2.4188584057763776,2.0943951023931953,,
533,2,36,1,recognition,1,arial,False,Other designer,True,arial,0.8125,1461.68359375,7.275857763879207,1543.4921875,1379.875,7.3418027823809755,7.229748194338516,0.8125,1.0,0.625,50.0,60,30-04-2019 21:18,2.245927859731928,2.245927859731928,3.141592653589793,1.8234765819369754
534,2,36,2,lexical,2,arial,False,Other designer,True,sansforgetica,0.75,1741.36,7.387102564406452,1500.71,1982.0099999999998,7.31369360843675,7.591866760285884,0.95,,,50.0,60,30-04-2019 21:18,2.6905658417935303,2.0943951023931953,,
535,2,36,2,recognition,2,arial,False,Other designer,True,sansforgetica,0.75,1932.1171875,7.5383900604970275,1769.4921875,2094.7421875,7.478447884686763,7.6471857639244405,0.734375,1.0,0.40625,100.0,75,30-04-2019 21:18,2.0586714743351893,2.0943951023931953,3.141592653589793,1.3821799406194923
536,2,37,1,lexical,1,arial,True,Graphic designer,True,arial,0.45,2023.1875,7.240310215605126,2097.775,1948.6,7.648632538209854,7.57486644499124,0.515,,,50.0,50,30-04-2019 20:35,1.6008008286183737,1.4706289056333368,,
537,2,37,1,recognition,1,arial,True,Graphic designer,True,arial,0.5,1185.6875,7.022638504485603,1251.375,1120.0,7.131998225739648,7.02108396428914,0.5,0.5,0.5,25.0,50,30-04-2019 20:35,1.5707963267948968,1.5707963267948968,1.5707963267948968,1.5707963267948968
538,2,37,2,lexical,2,arial,True,Graphic designer,True,sansforgetica,0.7,1278.4,6.9429253263229125,1646.4,910.4,7.406346365079785,6.8138840633720665,0.73,,,25.0,50,30-04-2019 20:35,2.048791525313849,1.9823131728623846,,
539,2,37,2,recognition,2,arial,True,Graphic designer,True,sansforgetica,0.4375,2119.125,7.549412047574839,2188.625,2049.625,7.691028771746481,7.625412128570033,0.546875,0.375,0.75,50.0,50,30-04-2019 20:35,1.664684201902413,1.4454684956268313,1.3181160716528177,2.0943951023931953
540,2,38,1,lexical,1,arial,True,Other designer,True,arial,0.5,2062.11125,7.60577962986021,2165.3224999999998,1958.9,7.680324590082071,7.5801383701893545,0.605,,,25.0,50,30-04-2019 19:49,1.7823712865529924,1.5707963267948968,,
541,2,38,1,recognition,1,arial,True,Other designer,True,arial,0.5625,2239.8125,7.683838626495777,2410.125,2069.5,7.78743389235956,7.635062311188787,0.625,0.3125,0.875,75.0,50,30-04-2019 19:49,1.8234765819369754,1.696124157962962,1.1863995522992576,2.4188584057763776
542,2,38,2,lexical,2,arial,True,Other designer,True,sansforgetica,0.35,2651.65,7.811099828332348,2884.3,2419.0,7.967037515186307,7.791109510610028,0.31,,,75.0,50,30-04-2019 19:49,1.181000030320636,1.266103672779499,,
543,2,38,2,recognition,2,arial,True,Other designer,True,sansforgetica,0.5,1564.875,7.308641392732646,1452.25,1677.5,7.280869356872642,7.425059868845837,0.5,0.5,0.5,25.0,50,30-04-2019 19:49,1.5707963267948968,1.5707963267948968,1.5707963267948968,1.5707963267948968
544,2,39,1,lexical,1,sansforgetica,True,Graphic designer,True,sansforgetica,1.0,3394.0449999999996,7.990817897447402,1956.7,4831.39,7.579014659784053,8.48288948992364,1.0,,,25.0,72,26-04-2019 14:57,3.141592653589793,3.141592653589793,,
545,2,39,1,recognition,1,sansforgetica,True,Graphic designer,True,sansforgetica,1.0,2853.75,7.873212406427892,2823.0,2884.5,7.945555428253489,7.9671068536969445,1.0,1.0,1.0,100.0,72,26-04-2019 14:57,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
546,2,39,2,lexical,2,sansforgetica,True,Graphic designer,True,arial,1.0,1867.35,7.446178169122784,1513.5,2221.2,7.322180128461773,7.705802869367452,1.0,,,100.0,72,26-04-2019 14:57,3.141592653589793,3.141592653589793,,
547,2,39,2,recognition,2,sansforgetica,True,Graphic designer,True,arial,0.75,2454.3125,7.73716581733178,2473.25,2435.375,7.813288354203332,7.797856027766051,0.8125,0.53125,1.0,25.0,72,26-04-2019 14:57,2.245927859731928,2.0943951023931953,1.633337088591388,3.141592653589793
548,2,40,1,lexical,1,sansforgetica,True,Letter designer,True,sansforgetica,0.65,3433.2,8.058770165408992,2257.0,4609.4,7.721791776817535,8.43585297567639,0.9500000000000001,,,75.0,62,26-04-2019 11:59,2.690565841793531,1.8754889808102944,,
549,2,40,1,recognition,1,sansforgetica,True,Letter designer,True,sansforgetica,0.875,2454.9375,7.730390787140938,1947.875,2962.0,7.574494313765778,7.993619994827744,0.90625,0.84375,0.96875,100.0,38,26-04-2019 11:59,2.519224165034773,2.4188584057763776,2.3288370922211326,2.7861714518995697
550,2,40,2,lexical,2,sansforgetica,True,Letter designer,True,arial,0.85,3910.38125,8.115061415789544,2845.8,4974.9625,7.953599502111591,8.512173111875843,0.95,,,100.0,38,26-04-2019 11:59,2.6905658417935303,2.34619382340565,,
551,2,40,2,recognition,2,sansforgetica,True,Letter designer,True,arial,0.9375,3358.625,8.015484459259149,2374.625,4342.625,7.772594809265213,8.376234282962919,0.9921875,1.0,1.0,75.0,62,26-04-2019 11:59,2.964584967301763,2.6362321433056364,3.141592653589793,3.141592653589793
552,2,41,1,lexical,1,sansforgetica,True,Typographer,True,sansforgetica,0.95,2144.3,7.579176217740576,1565.1,2723.5,7.355704998696456,7.909673096823729,1.0,,,50.0,36,26-04-2019 09:29,3.141592653589793,2.6905658417935303,,
553,2,41,1,recognition,1,sansforgetica,True,Typographer,True,sansforgetica,0.9375,2181.3125,7.576676631006871,2181.375,2181.25,7.687710690899035,7.687653385950737,0.9296875,1.0,0.84375,100.0,61,26-04-2019 09:29,2.604842476361082,2.6362321433056364,3.141592653589793,2.3288370922211326
554,2,41,2,lexical,2,sansforgetica,True,Typographer,True,arial,0.8,1976.0049999999999,7.48883497588736,1363.1,2588.91,7.217516796576797,7.858992216690763,0.9,,,100.0,61,26-04-2019 09:29,2.498091544796509,2.214297435588181,,
555,2,41,2,recognition,2,sansforgetica,True,Typographer,True,arial,0.9375,2469.8125,7.743841933865885,2135.875,2803.75,7.666631677768438,7.938713085834418,0.9921875,1.0,0.96875,50.0,36,26-04-2019 09:29,2.964584967301763,2.6362321433056364,3.141592653589793,2.7861714518995697
556,2,42,1,lexical,1,arial,True,Letter designer,True,arial,0.9,2061.65,7.558586298477119,1551.9,2571.4,7.347235265677579,7.852205776650148,1.0,,,50.0,72,25-04-2019 21:35,3.141592653589793,2.498091544796509,,
557,2,42,1,recognition,1,arial,True,Letter designer,True,arial,0.6875,2153.123046875,7.650422747389005,1766.25,2539.99609375,7.476613933998737,7.839917822117699,0.703125,0.75,0.75,25.0,75,25-04-2019 21:35,1.9891427132383648,1.9551931012905357,2.0943951023931953,2.0943951023931953
